"homeWLP","visitingWLP","homeDiff","visitingDiff","homeLast8WLP","visitingLast8WLP","visitingWLPAsVisitor","homeWLPAsHome","winningTeam"
0.38235294117647056,0.6486486486486487,-4.705882352941174,5.243243243243256,0.5,1,0.5909090909090909,0.47058823529411764,"HOME"
0.7714285714285715,0.5714285714285714,7.628571428571433,1.6571428571428584,0.75,0.625,0.47058823529411764,0.7222222222222222,"HOME"
0.48484848484848486,0.4,1.3030303030302974,-3.057142857142864,0.625,0.125,0.47058823529411764,0.42857142857142855,"HOME"
0.6285714285714286,0.4,3.114285714285714,-4.714285714285708,0.625,0.125,0.35294117647058826,0.7368421052631579,"HOME"
0.45454545454545453,0.46875,-0.9696969696969688,-1.09375,0.5,0.5,0.47058823529411764,0.6428571428571429,"VISITING"
0.7428571428571429,0.29411764705882354,5.857142857142847,-4.382352941176478,0.5,0.25,0.1875,0.7647058823529411,"HOME"
0.5,0.6060606060606061,4.764705882352942,2.969696969696969,0.5,0.625,0.5,0.625,"VISITING"
0.5,0.7714285714285715,0.3823529411764639,7.571428571428569,0.375,0.625,0.7058823529411765,0.5294117647058824,"HOME"
0.35294117647058826,0.7714285714285715,-3.470588235294116,7,0.5,0.75,0.6875,0.29411764705882354,"HOME"
0.5277777777777778,0.6388888888888888,1.5555555555555571,3.416666666666657,0.5,0.625,0.5,0.7222222222222222,"HOME"
0.631578947368421,0.3611111111111111,5,-3.555555555555557,0.875,0.125,0.2777777777777778,0.7333333333333333,"HOME"
0.4,0.75,-4.4571428571428555,6.5277777777777715,0.625,0.625,0.6470588235294118,0.5,"HOME"
0.4857142857142857,0.4166666666666667,4.6000000000000085,-2.8611111111111143,0.5,0.25,0.4117647058823529,0.5882352941176471,"HOME"
0.20588235294117646,0.45454545454545453,-8.176470588235304,-0.6666666666666714,0.25,0.75,0.3125,0.1875,"VISITING"
0.32432432432432434,0.34285714285714286,-7.243243243243242,-5.085714285714289,0.625,0.25,0.11764705882352941,0.4117647058823529,"VISITING"
0.4411764705882353,0.5555555555555556,-1.117647058823536,1,0.375,0.5,0.4444444444444444,0.6,"VISITING"
0.34285714285714286,0.3888888888888889,-8.342857142857142,-3.555555555555557,0.5,0.125,0.4444444444444444,0.4375,"VISITING"
0.8,0.48484848484848486,8.400000000000006,-0.8787878787878753,0.75,0.5,0.5,0.9444444444444444,"HOME"
0.6578947368421053,0.3888888888888889,5.078947368421041,-4.9722222222222285,0.625,0.125,0.3333333333333333,0.8421052631578947,"HOME"
0.3333333333333333,0.2857142857142857,-3.6666666666666714,-4.714285714285722,0.5,0.25,0.17647058823529413,0.35,"HOME"
0.4411764705882353,0.6176470588235294,-1.3529411764705799,2.911764705882348,0.5,0.625,0.5294117647058824,0.3684210526315789,"HOME"
0.75,0.35135135135135137,6.138888888888886,-3.513513513513516,0.5,0.125,0.2631578947368421,0.7777777777777778,"HOME"
0.5,0.4166666666666667,1.8823529411764781,-4.083333333333329,0.75,0.75,0.29411764705882354,0.4666666666666667,"HOME"
0.47058823529411764,0.40540540540540543,-0.3823529411764639,-3.513513513513516,0.75,0.125,0.3888888888888889,0.5882352941176471,"HOME"
0.5675675675675675,0.42857142857142855,1.4324324324324351,-1.5714285714285694,0.625,0.25,0.3157894736842105,0.6666666666666666,"HOME"
0.5142857142857142,0.2777777777777778,0.7428571428571331,-5.138888888888886,0.5,0.25,0.16666666666666666,0.5555555555555556,"HOME"
0.40540540540540543,0.6,-3.189189189189193,2.6857142857142833,0.25,0.5,0.5,0.3333333333333333,"HOME"
0.47058823529411764,0.6216216216216216,-1.647058823529406,3.243243243243242,0.5,0.625,0.47058823529411764,0.4666666666666667,"VISITING"
0.3333333333333333,0.37142857142857144,-8.3888888888889,-3.085714285714289,0.5,0.5,0.4117647058823529,0.4117647058823529,"VISITING"
0.75,0.2,7,-8.200000000000003,0.5,0.125,0.2222222222222222,0.8333333333333334,"HOME"
0.45714285714285713,0.5405405405405406,-1.1714285714285637,1.5945945945945823,0.5,0.5,0.3333333333333333,0.4,"HOME"
0.35294117647058826,0.3611111111111111,-2.970588235294116,-4.638888888888886,0.5,0.375,0.16666666666666666,0.38095238095238093,"HOME"
0.7777777777777778,0.5,8.027777777777771,5.2222222222222285,0.75,0.625,0.3888888888888889,0.7368421052631579,"HOME"
0.34210526315789475,0.631578947368421,-3.631578947368425,3.3421052631578902,0,0.625,0.5,0.4444444444444444,"VISITING"
0.4857142857142857,0.45714285714285713,-0.19999999999998863,-1.7999999999999972,0.75,0.375,0.47368421052631576,0.6111111111111112,"VISITING"
0.5789473684210527,0.2702702702702703,1.473684210526315,-5.702702702702695,0.625,0.125,0.15789473684210525,0.6842105263157895,"HOME"
0.3157894736842105,0.5277777777777778,-7.34210526315789,1.4444444444444429,0.5,0.625,0.47058823529411764,0.3888888888888889,"HOME"
0.5142857142857142,0.19444444444444445,2.285714285714292,-8.416666666666657,0.75,0.125,0.21052631578947367,0.5,"HOME"
0.4166666666666667,0.7837837837837838,-1.6111111111111143,8.297297297297291,0.25,0.875,0.8235294117647058,0.5625,"VISITING"
0.3888888888888889,0.5833333333333334,-2.7222222222222143,2.555555555555557,0.625,0.5,0.47368421052631576,0.3333333333333333,"HOME"
0.39473684210526316,0.40540540540540543,-3.578947368421055,-2.5945945945945965,0.125,0.75,0.4444444444444444,0.42105263157894735,"HOME"
0.3783783783783784,0.35135135135135137,-5.810810810810821,-5.702702702702695,0.125,0.375,0.15789473684210525,0.4444444444444444,"VISITING"
0.8055555555555556,0.37142857142857144,8.916666666666671,-1.6285714285714334,0.75,0.625,0.3076923076923077,0.9473684210526315,"HOME"
0.4722222222222222,0.7567567567567568,-0.9444444444444429,7.243243243243242,0.625,0.5,0.6666666666666666,0.42857142857142855,"HOME"
0.3333333333333333,0.5277777777777778,-3.846153846153854,2.833333333333343,0,0.75,0.5263157894736842,0.42105263157894735,"HOME"
0.32432432432432434,0.41025641025641024,-8.432432432432435,-3.2307692307692264,0.5,0.25,0.3684210526315789,0.3888888888888889,"HOME"
0.2631578947368421,0.4722222222222222,-6.052631578947356,-0.5833333333333286,0,0.75,0.35294117647058826,0.3888888888888889,"VISITING"
0.7567567567567568,0.3684210526315789,6.189189189189179,-5.5,0.5,0.5,0.2,0.7894736842105263,"HOME"
0.6666666666666666,0.5897435897435898,5.871794871794876,1.9230769230769198,0.75,0.625,0.47368421052631576,0.85,"HOME"
0.6410256410256411,0.5135135135135135,4.92307692307692,1,0.875,0.625,0.4444444444444444,0.75,"VISITING"
0.40540540540540543,0.6410256410256411,-1.7297297297297405,3.564102564102569,0.125,0.625,0.5263157894736842,0.5294117647058824,"VISITING"
0.5675675675675675,0.3684210526315789,2.432432432432435,-5.71052631578948,0.375,0.125,0.3157894736842105,0.7058823529411765,"HOME"
0.4722222222222222,0.7297297297297297,-1.3611111111111,6.108108108108112,0.375,0.625,0.6111111111111112,0.4375,"HOME"
0.7894736842105263,0.3333333333333333,8.236842105263165,-6.769230769230774,0.875,0.625,0.25,0.75,"HOME"
0.4864864864864865,0.3611111111111111,4.5945945945945965,-2.25,0.5,0.5,0.2857142857142857,0.6111111111111112,"VISITING"
0.1891891891891892,0.4864864864864865,-8.783783783783775,-0.8378378378378386,0.125,0.625,0.5333333333333333,0.17647058823529413,"VISITING"
0.5263157894736842,0.40540540540540543,1.3684210526315752,-4.4054054054054035,0.375,0.625,0.2777777777777778,0.7368421052631579,"VISITING"
0.65,0.7368421052631579,3.549999999999997,6.973684210526329,0.625,0.375,0.631578947368421,0.75,"VISITING"
0.8108108108108109,0.39473684210526316,9.324324324324323,-2.7894736842105345,0.75,0.75,0.42105263157894735,0.95,"HOME"
0.35,0.358974358974359,-3.625,-5.743589743589737,0.125,0.125,0.3,0.45,"VISITING"
0.2564102564102564,0.4,-5.974358974358978,-3.2249999999999943,0,0.25,0.35,0.3684210526315789,"VISITING"
0.4864864864864865,0.4864864864864865,-0.864864864864856,-0.4864864864864984,0.5,0.75,0.3888888888888889,0.47058823529411764,"HOME"
0.5263157894736842,0.358974358974359,1.1578947368421098,-5.666666666666657,0.75,0.5,0.19047619047619047,0.5789473684210527,"VISITING"
0.5789473684210527,0.575,2.55263157894737,1.8250000000000028,0.375,0.5,0.45,0.7222222222222222,"VISITING"
0.42105263157894735,0.325,-3.05263157894737,-6.700000000000003,0.25,0.5,0.23809523809523808,0.3684210526315789,"VISITING"
0.7435897435897436,0.625,7.102564102564102,4.625,0.5,0.75,0.5652173913043478,0.8421052631578947,"HOME"
0.38461538461538464,0.675,-3.435897435897431,5.775000000000006,0.625,0.75,0.47368421052631576,0.3684210526315789,"VISITING"
0.5135135135135135,0.47368421052631576,2.621621621621628,4.39473684210526,0.625,0.375,0.3684210526315789,0.5294117647058824,"HOME"
0.7948717948717948,0.7631578947368421,8.128205128205124,6.3421052631579045,0.875,0.625,0.7222222222222222,0.7619047619047619,"VISITING"
0.5,0.3783783783783784,-0.6842105263157805,-2.1081081081081123,0.75,0.625,0.3333333333333333,0.45454545454545453,"HOME"
0.34210526315789475,0.7105263157894737,-8.131578947368425,5.5,0.5,0.5,0.5789473684210527,0.42105263157894735,"VISITING"
0.4146341463414634,0.717948717948718,-2.902439024390233,5.743589743589737,0.375,0.5,0.6,0.45,"VISITING"
0.47368421052631576,0.3333333333333333,-0.5526315789473699,-8.307692307692307,0.75,0.375,0.2631578947368421,0.5789473684210527,"HOME"
0.5853658536585366,0.7692307692307693,1.853658536585371,6.410256410256409,0.625,0.75,0.7368421052631579,0.7,"VISITING"
0.5,0.41025641025641024,-0.7631578947368496,-3.512820512820511,0.625,0.25,0.47368421052631576,0.5,"VISITING"
0.39473684210526316,0.6097560975609756,-1.7631578947368496,4.365853658536594,0.125,0.625,0.5416666666666666,0.5,"VISITING"
0.6341463414634146,0.18421052631578946,3.170731707317074,-8.684210526315795,0.625,0.125,0.2,0.7142857142857143,"HOME"
0.8157894736842105,0.6829268292682927,9.815789473684205,5.975609756097569,0.75,0.875,0.5,0.9523809523809523,"HOME"
0.46153846153846156,0.34146341463414637,4.15384615384616,-6.024390243902445,0.375,0.625,0.2727272727272727,0.5789473684210527,"HOME"
0.25,0.34146341463414637,-6.075000000000003,-3.6097560975609753,0,0.125,0.25,0.35,"HOME"
0.5641025641025641,0.5128205128205128,2.410256410256409,0.9230769230769198,0.375,0.75,0.47368421052631576,0.6842105263157895,"HOME"
0.5263157894736842,0.375,2.6842105263157947,-5.5249999999999915,0.625,0.25,0.3333333333333333,0.5555555555555556,"VISITING"
0.775,0.1794871794871795,7.700000000000003,-8.717948717948715,0.75,0,0.19047619047619047,0.7272727272727273,"HOME"
0.75,0.3684210526315789,7.075000000000003,-2.078947368421055,0.625,0.5,0.3125,0.85,"HOME"
0.5128205128205128,0.725,0.8974358974358978,5.799999999999997,0.375,0.625,0.6190476190476191,0.7,"HOME"
0.375,0.42105263157894735,-3.6999999999999886,-3.8421052631578902,0.625,0.75,0.3157894736842105,0.35,"VISITING"
0.40476190476190477,0.5128205128205128,-3.0238095238095184,2.461538461538453,0.375,0.5,0.5,0.42857142857142855,"HOME"
0.48717948717948717,0.3902439024390244,0.1025641025641022,-5.243902439024396,0.75,0.25,0.36363636363636365,0.6,"HOME"
0.375,0.5714285714285714,-5.325000000000003,1.4285714285714164,0.5,0.625,0.47619047619047616,0.5555555555555556,"VISITING"
0.425,0.6666666666666666,-3.2750000000000057,5.5,0.375,0.75,0.47619047619047616,0.35,"VISITING"
0.6190476190476191,0.8205128205128205,4.5,9.92307692307692,0.625,0.875,0.6470588235294118,0.7058823529411765,"VISITING"
0.6428571428571429,0.775,3.3333333333333286,6.6499999999999915,0.75,0.75,0.75,0.7272727272727273,"HOME"
0.48717948717948717,0.325,-0.8974358974358978,-8.724999999999994,0.625,0.25,0.25,0.47368421052631576,"HOME"
0.5128205128205128,0.38461538461538464,-0.6410256410256494,-1.9743589743589638,0.75,0,0.3,0.4782608695652174,"VISITING"
0.7073170731707317,0.3333333333333333,5.487804878048792,-3.5714285714285694,0.5,0.125,0.23809523809523808,0.8421052631578947,"HOME"
0.4358974358974359,0.2682926829268293,-3.1538461538461604,-5.878048780487802,0.875,0.125,0.15,0.5263157894736842,"HOME"
0.3333333333333333,0.475,-6.5,4.700000000000003,0.5,0.375,0.35,0.42105263157894735,"VISITING"
0.4,0.358974358974359,-1.8499999999999943,-2.410256410256409,0.125,0.5,0.29411764705882354,0.47368421052631576,"VISITING"
0.7560975609756098,0.7560975609756098,7.268292682926827,6.170731707317074,0.625,0.625,0.7142857142857143,0.8571428571428571,"HOME"
0.2619047619047619,0.525,-6,1.0500000000000114,0.125,0.375,0.3157894736842105,0.38095238095238093,"VISITING"
0.5,0.32558139534883723,-0.6749999999999972,-3.6511627906976827,0.625,0.125,0.22727272727272727,0.5,"VISITING"
0.4186046511627907,0.6744186046511628,-2.8372093023255758,5.581395348837205,0.375,0.75,0.5,0.45454545454545453,"HOME"
0.36585365853658536,0.5,-5.317073170731703,0.15000000000000568,0.5,0.75,0.3684210526315789,0.5263157894736842,"VISITING"
0.5,0.5813953488372093,2.2750000000000057,1.5116279069767558,0.5,0.625,0.5,0.5263157894736842,"HOME"
0.175,0.4146341463414634,-9.200000000000003,-3.41463414634147,0,0.375,0.5,0.16666666666666666,"HOME"
0.6511627906976745,0.375,3.558139534883722,-1.9249999999999972,0.75,0.625,0.3333333333333333,0.7391304347826086,"HOME"
0.575,0.825,2.700000000000003,9.875,0.375,0.875,0.6666666666666666,0.7,"HOME"
0.7804878048780488,0.7619047619047619,8.195121951219505,7.285714285714278,0.875,0.625,0.65,0.7391304347826086,"VISITING"
0.36585365853658536,0.3170731707317073,-4.170731707317074,-8.707317073170728,0.5,0.125,0.23809523809523808,0.3333333333333333,"VISITING"
0.7380952380952381,0.5,5.833333333333329,0.5499999999999972,0.625,0.625,0.45,0.8,"HOME"
0.7142857142857143,0.38095238095238093,5.523809523809533,-5.166666666666657,0.5,0.25,0.34782608695652173,0.85,"HOME"
0.5365853658536586,0.7619047619047619,1.0975609756097526,7.857142857142861,0.5,0.75,0.8333333333333334,0.7142857142857143,"VISITING"
0.3409090909090909,0.7674418604651163,-3.5227272727272805,7.255813953488371,0.25,0.75,0.6666666666666666,0.42857142857142855,"VISITING"
0.45,0.5681818181818182,-2.799999999999997,1.2954545454545467,0.875,0.625,0.4782608695652174,0.55,"HOME"
0.35714285714285715,0.4318181818181818,-4.166666666666657,-2.681818181818187,0.375,0.5,0.38095238095238093,0.3181818181818182,"HOME"
0.5121951219512195,0.6590909090909091,0.41463414634147,5.363636363636374,0.75,0.75,0.4782608695652174,0.6190476190476191,"VISITING"
0.35714285714285715,0.1951219512195122,-5.452380952380949,-8.902439024390233,0.5,0.125,0.18181818181818182,0.5,"HOME"
0.40476190476190477,0.3902439024390244,-3.404761904761898,-2.2195121951219505,0.375,0.125,0.3333333333333333,0.3333333333333333,"VISITING"
0.6046511627906976,0.4878048780487805,4.20930232558139,4.951219512195124,0.5,0.5,0.38095238095238093,0.6666666666666666,"VISITING"
0.6590909090909091,0.5,3.9545454545454533,-0.7000000000000028,0.75,0.75,0.5625,0.75,"VISITING"
0.36585365853658536,0.8048780487804879,-2.3902439024390247,9.04878048780489,0.5,0.75,0.631578947368421,0.4090909090909091,"VISITING"
0.2558139534883721,0.37209302325581395,-5.9302325581395365,-5.20930232558139,0.125,0.25,0.3333333333333333,0.36363636363636365,"HOME"
0.5853658536585366,0.4878048780487805,3.2195121951219647,-0.7073170731707279,0.5,0.5,0.5,0.7142857142857143,"VISITING"
0.3333333333333333,0.5121951219512195,-8.404761904761898,2.41463414634147,0.25,0.625,0.47619047619047616,0.4,"VISITING"
0.19047619047619047,0.5238095238095238,-9.047619047619037,0.452380952380949,0.125,0.5,0.35,0.21052631578947367,"VISITING"
0.4222222222222222,0.5,-3.2666666666666657,0,0.5,0.625,0.4,0.4782608695652174,"VISITING"
0.4878048780487805,0.8095238095238095,0.4146341463414558,8.952380952380963,0.5,0.75,0.65,0.55,"HOME"
0.5121951219512195,0.6444444444444445,-0.6585365853658516,3.8444444444444485,0.75,0.75,0.55,0.4583333333333333,"HOME"
0.5238095238095238,0.6666666666666666,2.5714285714285694,5.622222222222234,0.625,0.75,0.5,0.55,"VISITING"
0.32558139534883723,0.5,-6.697674418604649,-0.5476190476190368,0.375,0.625,0.5238095238095238,0.4,"HOME"
0.7441860465116279,0.5,5.813953488372093,4.857142857142861,0.75,0.5,0.4090909090909091,0.8095238095238095,"HOME"
0.32558139534883723,0.7727272727272727,-8.418604651162795,7.5,0.25,0.875,0.6818181818181818,0.38095238095238093,"VISITING"
0.3333333333333333,0.4634146341463415,-3.8444444444444485,-2.707317073170728,0.25,0.875,0.35,0.4090909090909091,"VISITING"
0.37209302325581395,0.5714285714285714,-4.976744186046517,3,0.5,0.375,0.45,0.5238095238095238,"VISITING"
0.5555555555555556,0.3953488372093023,1.24444444444444,-3.3720930232558146,0.5,0.375,0.47619047619047616,0.6666666666666666,"HOME"
0.35714285714285715,0.5,-2.452380952380949,0.7142857142857082,0.375,0.5,0.42857142857142855,0.391304347826087,"VISITING"
0.5909090909090909,0.75,4.0909090909090935,5.931818181818187,0.375,0.75,0.6818181818181818,0.631578947368421,"HOME"
0.37209302325581395,0.36363636363636365,-3.3953488372092977,-5.2954545454545325,0.375,0.25,0.32,0.34782608695652173,"HOME"
0.7209302325581395,0.7674418604651163,5.558139534883708,8.279069767441854,0.5,0.75,0.8421052631578947,0.8571428571428571,"HOME"
0.40476190476190477,0.2727272727272727,-2.119047619047606,-5.5909090909090935,0.25,0.25,0.14285714285714285,0.45,"HOME"
0.7777777777777778,0.5348837209302325,7.6000000000000085,1.023255813953483,0.875,0.625,0.38095238095238093,0.8636363636363636,"HOME"
0.47619047619047616,0.5116279069767442,-2.5,2.3255813953488342,0.875,0.5,0.5,0.5714285714285714,"VISITING"
0.5116279069767442,0.4883720930232558,0.04651162790698038,4.4883720930232585,0.625,0.5,0.391304347826087,0.5909090909090909,"VISITING"
0.18604651162790697,0.6739130434782609,-9.418604651162795,5.673913043478265,0.125,0.75,0.52,0.2,"VISITING"
0.3409090909090909,0.3488372093023256,-6.477272727272734,-2.581395348837205,0.5,0.25,0.3157894736842105,0.42857142857142855,"HOME"
0.3181818181818182,0.5813953488372093,-8.5,3.139534883720927,0.25,0.5,0.47619047619047616,0.36363636363636365,"VISITING"
0.38636363636363635,0.32608695652173914,-3.1590909090909065,-3.891304347826093,0.375,0.25,0.2608695652173913,0.375,"HOME"
0.36363636363636365,0.4186046511627907,-5.068181818181813,-1.8837209302325562,0.375,0.375,0.36363636363636365,0.5,"VISITING"
0.38636363636363635,0.26666666666666666,-3.5227272727272805,-5.644444444444446,0.375,0.25,0.13636363636363635,0.3181818181818182,"HOME"
0.6,0.4883720930232558,4.333333333333329,-0.6046511627906881,0.375,0.625,0.5,0.65,"VISITING"
0.6304347826086957,0.75,3.3695652173913118,7.818181818181827,0.625,0.625,0.8,0.72,"HOME"
0.35555555555555557,0.7906976744186046,-5.333333333333343,8.441860465116278,0.25,0.75,0.6190476190476191,0.42105263157894735,"VISITING"
0.7333333333333333,0.5238095238095238,5.466666666666669,-0.2142857142857082,0.625,0.875,0.5882352941176471,0.8181818181818182,"VISITING"
0.3191489361702128,0.3111111111111111,-4.361702127659569,-8.555555555555543,0.25,0.25,0.2727272727272727,0.391304347826087,"VISITING"
0.5116279069767442,0.41304347826086957,0.8837209302325562,-3.2391304347826093,0.5,0.5,0.36363636363636365,0.5714285714285714,"VISITING"
0.7333333333333333,0.5,7.488888888888894,-0.1590909090909065,0.5,0.625,0.42857142857142855,0.7083333333333334,"VISITING"
0.5652173913043478,0.6382978723404256,1.4347826086956417,3.4468085106383057,0.5,0.625,0.5238095238095238,0.6818181818181818,"VISITING"
0.6808510638297872,0.5,6.148936170212764,-0.5227272727272805,0.75,0.625,0.5217391304347826,0.8571428571428571,"HOME"
0.5227272727272727,0.2608695652173913,2.2954545454545467,-5.869565217391312,0.5,0.25,0.13043478260869565,0.5238095238095238,"HOME"
0.3409090909090909,0.5348837209302325,-2.681818181818187,0.1860465116279073,0.25,0.875,0.6111111111111112,0.375,"VISITING"
0.18181818181818182,0.5909090909090909,-9.840909090909093,3.318181818181813,0.125,0.625,0.5,0.19047619047619047,"VISITING"
0.7272727272727273,0.782608695652174,5.704545454545453,7.478260869565219,0.625,1,0.6956521739130435,0.8636363636363636,"VISITING"
0.5,0.4318181818181818,4.590909090909079,-1.5909090909090935,0.5,0.5,0.391304347826087,0.6,"HOME"
0.4,0.35555555555555557,-2.5111111111111057,-5.200000000000003,0.375,0.375,0.22727272727272727,0.4,"HOME"
0.5869565217391305,0.6875,4.173913043478251,6.166666666666657,0.375,0.75,0.5384615384615384,0.6190476190476191,"HOME"
0.7954545454545454,0.6,8.52272727272728,3.444444444444443,0.75,0.75,0.5217391304347826,0.9545454545454546,"VISITING"
0.32608695652173914,0.5227272727272727,-8.347826086956516,0.9545454545454675,0.25,0.5,0.36363636363636365,0.34782608695652173,"VISITING"
0.46511627906976744,0.7872340425531915,-2.4651162790697754,7.680851063829792,0.75,1,0.7083333333333334,0.5454545454545454,"VISITING"
0.34782608695652173,0.425531914893617,-5.478260869565219,-3.1063829787234027,0.25,0.5,0.391304347826087,0.4,"VISITING"
0.5531914893617021,0.3333333333333333,1.3617021276595693,-2.8444444444444485,0.375,0.125,0.3,0.6521739130434783,"HOME"
0.5,0.5333333333333333,0.7954545454545467,2.577777777777783,0.375,0.625,0.5217391304347826,0.5454545454545454,"VISITING"
0.35555555555555557,0.5957446808510638,-6.177777777777791,4.489361702127667,0.5,0.375,0.56,0.45454545454545453,"VISITING"
0.5111111111111111,0.5454545454545454,4.733333333333334,0.4090909090909065,0.625,0.875,0.631578947368421,0.6190476190476191,"VISITING"
0.2553191489361702,0.17777777777777778,-6.063829787234042,-9.822222222222223,0.25,0.125,0.17391304347826086,0.391304347826087,"HOME"
0.5333333333333333,0.5,1.5111111111111057,4.543478260869563,0.5,0.625,0.4166666666666667,0.6818181818181818,"HOME"
0.7777777777777778,0.45454545454545453,8.155555555555551,-2.9772727272727195,0.625,0.625,0.38095238095238093,0.9130434782608695,"HOME"
0.6086956521739131,0.4375,3.5434782608695627,-2.833333333333343,0.75,0.625,0.4166666666666667,0.6818181818181818,"HOME"
0.4222222222222222,0.5111111111111111,-1.7999999999999972,0.06666666666666288,0.5,0.625,0.45454545454545453,0.47619047619047616,"HOME"
0.6458333333333334,0.34782608695652173,3.4166666666666714,-5.760869565217391,0.625,0.25,0.21739130434782608,0.7307692307692307,"HOME"
0.4,0.3191489361702128,-3.0888888888888886,-8.723404255319153,0.375,0.25,0.30434782608695654,0.34782608695652173,"HOME"
0.673469387755102,0.34782608695652173,5.653061224489804,-6.152173913043484,0.625,0.5,0.2608695652173913,0.8636363636363636,"HOME"
0.4888888888888889,0.7916666666666666,-0.6666666666666572,8.041666666666671,0.5,1,0.72,0.47619047619047616,"HOME"
0.717391304347826,0.5434782608695652,4.978260869565219,2.7391304347826093,0.5,0.625,0.5416666666666666,0.782608695652174,"HOME"
0.717391304347826,0.32608695652173914,7.108695652173921,-2.8695652173912976,0.375,0.125,0.2857142857142857,0.68,"HOME"
0.5555555555555556,0.17391304347826086,0.48888888888889426,-9.847826086956516,0.875,0.125,0.16666666666666666,0.48,"HOME"
0.41304347826086957,0.7111111111111111,-1.782608695652172,5.200000000000003,0.5,0.625,0.5909090909090909,0.4230769230769231,"VISITING"
0.3125,0.2708333333333333,-4.291666666666671,-5.708333333333329,0.125,0.375,0.125,0.375,"HOME"
0.4444444444444444,0.3125,-2.933333333333323,-8.895833333333343,0.625,0.25,0.2916666666666667,0.5217391304347826,"HOME"
0.3191489361702128,0.5,-2.851063829787236,-0.13043478260870245,0.125,0.625,0.43478260869565216,0.36,"HOME"
0.5625,0.3404255319148936,1.4166666666666714,-5.936170212765958,0.5,0.25,0.20833333333333334,0.6666666666666666,"HOME"
0.4888888888888889,0.68,0.5555555555555571,5.840000000000003,0.375,0.75,0.5185185185185185,0.5217391304347826,"HOME"
0.717391304347826,0.41304347826086957,5.4130434782608745,-2.652173913043484,0.75,0.375,0.45454545454545453,0.8260869565217391,"HOME"
